# 6-311G**, (4els, 6 orbs) CASCI, Nel = 10, Nph = 10
1.4, -7.963574084574532, -7.846386905206224, -7.806893543510758, -7.790522708002686, -7.790522708002686 
1.4163265306122448, -7.964527852773334, -7.847482557824718, -7.809010197477407, -7.79239571395422, -7.79239571395422 
1.4326530612244897, -7.965355387354062, -7.848461045320013, -7.811029946824015, -7.794163153931648, -7.794163153931648 
1.4489795918367345, -7.966063205944966, -7.849329487561599, -7.812958842655608, -7.795830286705596, -7.795830286705596 
1.4653061224489796, -7.966657491345606, -7.85009472187073, -7.81480266412399, -7.797402047194414, -7.797402047194414 
1.4816326530612245, -7.9671441103873395, -7.850763326835603, -7.8165669284454, -7.7988830544683365, -7.7988830544683365 
1.4979591836734694, -7.967528631638945, -7.851341645321995, -7.818256900634965, -7.800277619139787, -7.800277619139787 
1.5142857142857142, -7.967816342028303, -7.851835806736808, -7.819877602799888, -7.801589750040724, -7.801589750040724 
1.530612244897959, -7.968012262447217, -7.852251748581146, -7.821433822833119, -7.802823160106131, -7.802823160106131 
1.546938775510204, -7.9681211624038495, -7.8525952373034205, -7.822930122351823, -7.80398127140619, -7.80398127140619 
1.5632653061224488, -7.968147573784218, -7.852871888428614, -7.824370843727706, -7.805067219301627, -7.805067219301627 
1.5795918367346937, -7.968095803778265, -7.8530871858927815, -7.825760116055897, -7.806083855730964, -7.806083855730964 
1.5959183673469388, -7.967969947024048, -7.853246500456865, -7.827101859913873, -7.8070337516878565, -7.8070337516878565 
1.6122448979591837, -7.967773897016992, -7.853355107001417, -7.828399790762366, -7.807919199000764, -7.807919199000764 
1.6285714285714286, -7.967511356828075, -7.853418200419193, -7.829657420846943, -7.8087422115988945, -7.8087422115988945 
1.6448979591836734, -7.967185849169757, -7.853440909720719, -7.830878059467518, -7.809504526530994, -7.809504526530994 
1.6612244897959183, -7.9668007258443385, -7.853428309851056, -7.8320648114982525, -7.810207605102784, -7.810207605102784 
1.6775510204081634, -7.9663591766056445, -7.853385430587205, -7.833220574063875, -7.810852634611729, -7.810852634611729 
1.693877551020408, -7.9658642374614335, -7.853317261750264, -7.834348031314628, -7.811440531281401, -7.811440531281401 
1.7102040816326531, -7.965318798441189, -7.853228753835338, -7.835449647292255, -7.8119719451250695, -7.8119719451250695 
1.726530612244898, -7.96472561085191, -7.853124813052727, -7.836527656949034, -7.812447267588128, -7.812447267588128 
1.7428571428571429, -7.9640872940439795, -7.8530102897080205, -7.837584055473153, -7.812866642912607, -7.812866642912607 
1.7591836734693878, -7.963406341709126, -7.852889958857805, -7.838620586189334, -7.813229984213512, -7.813229984213512 
1.7755102040816326, -7.962685127734367, -7.852768492295532, -7.839638727443806, -7.81353699522451, -7.81353699522451 
1.7918367346938777, -7.961925911640122, -7.852650421189191, -7.840639679049137, -7.813787198535648, -7.813787198535648 
1.8081632653061224, -7.961130843625032, -7.852540089134249, -7.841624349086939, -7.813979970914188, -7.813979970914188 
1.8244897959183675, -7.9603019693173325, -7.852441596031092, -7.842593341787757, -7.814230099348398, -7.814230099348398 
1.8408163265306123, -7.959441234135775, -7.852358734004206, -7.843546948222793, -7.814652538435538, -7.814652538435538 
1.8571428571428572, -7.958550487515324, -7.852294917579005, -7.84448514034313, -7.815044940410583, -7.815044940410583 
1.873469387755102, -7.957631486925073, -7.852253111310332, -7.845407570389631, -7.815408534139098, -7.815408534139098 
1.889795918367347, -7.9566859018204585, -7.852235759017747, -7.84631357692503, -7.815744474100092, -7.815744474100092 
1.906122448979592, -7.9557153176153115, -7.852244719477848, -7.847202198949569, -7.816053847211093, -7.816053847211093 
1.9224489795918367, -7.954721239776248, -7.85228121374395, -7.848072199324695, -7.816337680187455, -7.816337680187455 
1.9387755102040818, -7.953705098144363, -7.852345789082006, -7.848922098375432, -7.816596947413231, -7.816596947413231 
1.9551020408163267, -7.952669544438841, -7.852450680148731, -7.849750218024028, -7.816832579256294, -7.816832579256294 
1.9714285714285715, -7.951613305314838, -7.852571038411127, -7.850554736138324, -7.817045470707391, -7.817045470707391 
1.9877551020408164, -7.950538888661948, -7.852717022931136, -7.851333749997206, -7.817236490171722, -7.817236490171722 
2.0040816326530613, -7.949447474230382, -7.8528865758013175, -7.852085346939634, -7.81740648818927, -7.81740648818927 
2.0204081632653064, -7.9483401941567395, -7.853077134444838, -7.852807679464239, -7.817556305820616, -7.817556305820616 
2.036734693877551, -7.947218139904897, -7.853499041375046, -7.8532857309143225, -7.81768678240649, -7.81768678240649 
2.053061224489796, -7.946082369513342, -7.854157941128286, -7.853509104006059, -7.81779876240224, -7.81779876240224 
2.069387755102041, -7.944933914987624, -7.854783168405504, -7.8537438180261105, -7.817893101004978, -7.817893101004978 
2.085714285714286, -7.943773789640269, -7.855373850166714, -7.853986381762899, -7.8179706683306645, -7.8179706683306645 
2.1020408163265305, -7.942602995162079, -7.855929493032262, -7.854233361476158, -7.8180323519660355, -7.8180323519660355 
2.1183673469387756, -7.941422528207664, -7.8564500097470935, -7.854481482445025, -7.81807905780152, -7.81807905780152 
2.1346938775510207, -7.940233386302864, -7.856935728611109, -7.854727714742002, -7.818111709150363, -7.818111709150363 
2.1510204081632653, -7.939036572923112, -7.857387385977372, -7.854969340275639, -7.818131244256689, -7.818131244256689 
2.1673469387755104, -7.9378331016510275, -7.85780610309191, -7.8552039996317635, -7.818138612387736, -7.818138612387736 
2.183673469387755, -7.936623999388566, -7.85819334954409, -7.855429718689578, -7.818134768782041, -7.818134768782041 
2.2, -7.9354103086658485, -7.858550896316427, -7.8556449162621425, -7.818120668777355, -7.818120668777355
